lapp_id,woe_end_use,woe_job_type,cibil_loan_closed_unsecured_count_outlier_ob_woe,cibil_loan_closed_unsecured_disbursed_amt_sum_outlier_ob_woe,cibil_loan_active_personal_loan_tenure_avg_outlier_ob_woe,total_outflow_outlier_ob_woe,woe_educational_qualification,cibil_score_outlier_ob_woe,cibil_loan_active_count_outlier_ob_woe,cibil_loan_closed_credit_card_count_outlier_ob_woe,cibil_loan_closed_consumer_loan_count_outlier_ob_woe,cibil_enquiry_na_disbursed_amt_avg_outlier_ob_woe,cibil_loan_active_disbursed_amt_sum_outlier_ob_woe,avg_3m_ncf_outlier_ob_woe,woe_preferred_agreement_method,cibil_loan_active_instalment_amount_sum_outlier_ob_woe,cibil_loan_closed_consumer_loan_disbursed_amt_avg_outlier_ob_woe,woe_employment_year,total_3m_ncf_outlier_ob_woe,cibil_loan_active_tenure_avg_outlier_ob_woe,crif_loans_to_enquiries_outlier_ob_woe,cibil_loan_active_overdue_amt_sum_outlier_ob_woe,cibil_loan_closed_personal_loan_tenure_avg_outlier_ob_woe,woe_home_stay_duration,no_of_dependents_outlier_ob_woe,avg_3m_other_debit_sum_outlier_ob_woe,age_outlier_ob_woe,cibil_loan_closed_secured_tenure_avg_outlier_ob_woe,shift_1m_upi_credit_sum_outlier_ob_woe,non_financial_credit_score_outlier_ob_woe,crif_loan_closed_instalment_amount_sum_outlier_ob_woe,total_3m_upi_credit_sum_outlier_ob_woe,avg_3m_emi_debit_sum_outlier_ob_woe,cibil_loans_to_enquiries_outlier_ob_woe,total_3m_emi_debit_sum_outlier_ob_woe,employment_duration_outlier_ob_woe,cibil_loan_active_current_bal_sum_outlier_ob_woe,avg_3m_closing_balance_outlier_ob_woe,cibil_loan_active_disbursed_amt_avg_outlier_ob_woe,woe_kyc_method,trend_m2_m3_salary_credit_count_outlier_ob_woe,crif_score_outlier_ob_woe,crif_loan_active_count_outlier_ob_woe,avg_balance_m2_outlier_ob_woe,trend_m2_m3_upi_debit_sum_outlier_ob_woe,income_to_age_ratio_outlier_ob_woe,total_3m_bounce_debit_count_outlier_ob_woe,trend_m1_m2_closing_balance_outlier_ob_woe,shift_1m_other_debit_sum_outlier_ob_woe,avg_3m_credit_count_outlier_ob_woe,trend_m1_m2_pos_expense_debit_count_outlier_ob_woe,crif_loan_active_current_bal_sum_outlier_ob_woe
APP1694015521089331,13.98805257,20,11.14456744,5,5,5,15.86364706,20,10.93216525,5,14.02923551,11.68392685,5,5,20,5,17.98962557,5,5,20,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682513449780525,13.98805257,5,16.13141881,13.95006173,18.06472886,5,15.86364706,20,13.16796517,5,20,11.68392685,15.81486159,12.56360721,20,5,17.98962557,5,12.16876606,20,20,5,20,5,5,20,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,15.8713736,17.36898549,19.3821797,5,5,20,9.876732541,5,5,5,20,20,19.52906061,5.423861422,20,17.93481052
APP1683526065716415,16.6266379,20,11.14456744,13.95006173,5,17.4221114,15.86364706,19.86644689,10.0849385,5,5,11.68392685,19.19065418,20,20,5,5,17.81013554,20,5,5,5,5,5,14.24464052,6.748739968,18.53736925,5,20,10.23326703,5,20,6.068468637,18.11592958,6.049953781,5,18.03431063,20,20,5,20,20,5,20,5,5,20,5,20,5.423861422,20,20
APP1693661935632358,13.98805257,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,14.24464052,5,18.53736925,5,5,13.18769443,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682953776390878,13.98805257,20,11.14456744,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,20,5,5,5,17.81013554,20,5,5,5,5,16.48176529,5,10.11439076,18.53736925,20,18.53523604,10.23326703,5,5,12.95809766,20,18.62988966,5,11.50693909,17.36898549,5,18.57076852,20,20,5,5.739730997,5,5,5,5,14.46261847,5.423861422,5,5
APP1683075426168698,13.98805257,5,18.24261188,13.95006173,5,5,15.86364706,19.51701368,10.93216525,20,5,11.33866038,15.81486159,20,20,5,5,20,20,5,18.86246405,5,5,20,14.24464052,5,5,5,15.77830219,10.23326703,5,20,20,19.68110896,20,12.98900889,5,20,20,5,20,20,9.876732541,20,5,5,20,5,5,5.423861422,20,5
APP1689632265242698,16.82949769,20,5,5,5,5,20,19.86644689,10.93216525,5,5,11.33866038,15.81486159,20,20,5,5,17.3372325,20,5,5,5,5,17.86157543,5,5,18.53736925,5,15.77830219,13.18769443,5,20,5,18.11592958,5,14.07745166,15.8713736,17.36898549,20,18.57076852,20,5,5,20,5,5,20,20,20,20,20,5
APP1692829859558816,13.98805257,20,11.14456744,5,5,5,15.86364706,19.86644689,10.0849385,5,14.02923551,11.68392685,5,5,5,5,17.98962557,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695558106587580,13.98805257,20,11.14456744,5,17.42630819,5,15.86364706,20,17.28213613,5,5,5,15.81486159,5,20,5,5,5,5,17.0499561,5,5,18.80543055,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1680423428095863,13.98805257,20,11.14456744,15.89752543,5,5,15.86364706,19.86644689,10.93216525,20,14.02923551,11.68392685,15.81486159,11.1477103,20,5,19.29948526,17.81013554,10.3330662,5,5,5,5,16.48176529,20,10.11439076,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,5,20,19.3821797,18.57076852,20,5,5,20,5,5,20,20,14.46261847,5.423861422,20,5
APP1681168474442182,13.98805257,20,13.91766555,13.95006173,20,5,20,5,17.28213613,20,5,5,20,11.1477103,5,5,5,20,10.3330662,16.8864047,20,18.34296548,5,16.48176529,5,6.748739968,20,20,15.77830219,5,20,20,12.95809766,19.68110896,12.91882292,5,19.30591987,20,20,5,20,5,20,20,5,5,20,5,14.46261847,5,20,20
APP1685219392478020,13.98805257,20,11.14456744,5,5,5,15.86364706,19.51701368,13.16796517,5,5,20,20,11.92462163,20,5,5,20,5,16.8864047,5,5,5,20,20,10.11439076,18.53736925,5,20,13.18769443,5,5,12.95809766,18.11592958,12.91882292,14.07745166,20,5,20,18.57076852,20,5,5,5,5,5,5,20,5,5.423861422,20,5
APP1693219763440759,13.98805257,20,11.14456744,5,20,5,15.86364706,20,17.28213613,5,5,11.68392685,20,12.56360721,5,5,5,5,12.16876606,16.8864047,5,5,5,17.86157543,14.24464052,10.11439076,20,5,15.70636525,13.18769443,5,20,18.46701027,18.11592958,18.62988966,14.07745166,19.30591987,17.36898549,20,5,20,5,5,5,20,5,20,5,20,5.423861422,20,5
APP1683791996129789,13.98805257,20,11.14456744,8.875205489,5,5,15.86364706,19.86644689,13.16796517,5,14.02923551,11.68392685,15.81486159,11.92462163,20,5,17.98962557,17.81013554,5,5,5,5,18.80543055,5,5,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,12.95809766,18.11592958,12.91882292,5,11.50693909,5,5,5,20,5,5,5,5,5,20,5,19.52906061,5,20,5
APP1681886635707104,13.98805257,20,11.14456744,13.95006173,5,14.19961378,12.04860544,19.86644689,17.28213613,5,5,11.68392685,19.19065418,20,20,5,5,17.81013554,20,16.8864047,18.86246405,5,5,20,5,20,18.53736925,5,15.77830219,13.18769443,5,20,18.46701027,19.68110896,18.62988966,5,18.03431063,20,20,18.57076852,20,20,9.876732541,20,20,5,20,5,14.46261847,20,20,20
APP1687594600094928,13.98805257,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,5,20,5,5,5,5,20,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692472205016319,13.98805257,20,11.14456744,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,5,20,5,5,5,5,5,5,5,5,17.86157543,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,11.50693909,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691112529877594,13.98805257,20,11.14456744,5,5,5,15.86364706,19.86644689,18.5471797,5,5,11.68392685,19.19065418,20,20,20,5,5,20,20,5,5,5,5,20,20,13.96519605,5,15.77830219,13.18769443,5,20,5,18.11592958,5,5,20,14.14564187,19.3821797,5,20,5,5,5,5,5,20,20,5,5,20,5
APP1694924041254126,13.98805257,20,5,5,5,5,15.86364706,5,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1681704986716907,13.98805257,20,5,5,5,5,20,20,18.5471797,5,5,11.33866038,20,20,20,5,5,17.81013554,20,16.8864047,5,5,5,5,14.24464052,10.11439076,18.53736925,5,18.53523604,5,5,5,18.46701027,19.68110896,18.62988966,5,19.30591987,17.36898549,20,18.57076852,20,20,9.876732541,5,5,5,20,5,5,5.423861422,20,20
APP1682354843700782,13.98805257,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,20,20,5,5,20,20,5,17.24945534,5,5,5,14.24464052,10.11439076,18.53736925,5,18.53523604,10.23326703,5,5,5,19.68110896,5,14.07745166,15.8713736,17.36898549,19.3821797,18.57076852,20,20,9.876732541,5,5,5,20,20,5,5.423861422,5,17.93481052
APP1694384497232818,7.437299845,20,5,5,5,5,15.86364706,19.51701368,13.16796517,5,5,11.68392685,15.81486159,20,5,5,5,5,20,5,5,5,5,6.637382544,14.24464052,10.11439076,18.53736925,5,15.77830219,5,5,20,12.95809766,19.68110896,12.91882292,5,11.50693909,17.36898549,19.3821797,5,20,5,5,7.200775004,20,5,20,5,20,5.423861422,20,5
APP1680528945490066,13.98805257,20,11.14456744,5,5,5,15.86364706,20,10.93216525,5,14.02923551,20,5,20,20,5,17.98962557,17.3372325,20,5,5,5,5,17.86157543,20,10.11439076,13.96519605,5,20,5,5,20,18.46701027,18.11592958,18.62988966,14.07745166,5,17.36898549,5,5,20,20,5,5,20,5,20,20,20,5.423861422,5,17.93481052
APP1677807809216265,20,20,11.14456744,10.27747996,5,5,15.86364706,20,17.28213613,5,5,11.33866038,19.19065418,5,20,5,5,17.81013554,5,16.8864047,17.24945534,5,5,7.833917878,20,5,18.53736925,5,15.77830219,5,5,20,12.95809766,18.11592958,12.91882292,5,19.30591987,17.36898549,20,18.57076852,20,20,20,5,20,5,20,5,20,5.423861422,20,20
APP1683704498473452,13.98805257,20,11.14456744,8.875205489,5,5,20,19.51701368,17.28213613,5,14.02923551,11.68392685,15.81486159,11.92462163,5,5,20,17.81013554,5,5,5,5,5,6.637382544,14.24464052,10.11439076,18.53736925,5,20,5,5,20,12.95809766,19.68110896,12.91882292,5,15.8713736,17.36898549,19.3821797,5,5,5,5,5,20,5,20,20,5,5.423861422,20,5
APP1688851530797138,12.51559002,5,20,15.89752543,18.06472886,5,15.86364706,20,20,5,20,11.68392685,20,12.56360721,5,5,20,5,12.16876606,18.63003355,5,5,18.80543055,5,20,20,18.53736925,5,18.53523604,5,5,20,6.068468637,19.68110896,6.049953781,5,19.30591987,17.36898549,20,5,20,5,5,5,5,5,20,5,20,5.423861422,20,5
APP1691745939230385,13.98805257,20,13.91766555,10.27747996,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,15.81486159,12.56360721,20,5,5,20,12.16876606,5,5,5,18.80543055,5,14.24464052,10.11439076,18.53736925,5,18.53523604,13.18769443,5,20,12.95809766,19.68110896,12.91882292,12.98900889,15.8713736,17.36898549,19.3821797,5,20,5,5,5.739730997,5,5,20,20,14.46261847,5.423861422,20,5
APP1681063422291043,7.437299845,20,5,5,5,5,15.86364706,19.51701368,10.93216525,5,5,11.68392685,5,5,5,5,5,5,5,17.0499561,5,5,5,16.48176529,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1687304498937062,13.98805257,20,5,5,20,5,15.86364706,19.86644689,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690838083953769,13.98805257,20,11.14456744,11.51890367,5,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,12.56360721,5,5,5,5,12.16876606,5,5,5,5,5,5,10.11439076,18.53736925,5,20,16.68994094,5,20,18.46701027,18.11592958,18.62988966,5,15.8713736,17.36898549,20,5,5,5,5,5,20,5,20,20,14.46261847,5.423861422,5,5
APP1684890514941416,13.98805257,20,5,5,17.42630819,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,12.56360721,20,5,5,17.81013554,12.16876606,17.0499561,5,5,5,16.48176529,14.24464052,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,5,18.11592958,5,12.98900889,5,17.36898549,19.3821797,5,20,5,5,20,5,5,20,5,20,5.423861422,20,5
APP1679699388074782,13.98805257,20,11.14456744,5,5,5,15.86364706,19.86644689,10.93216525,5,14.02923551,11.68392685,5,5,5,5,17.98962557,17.3372325,5,20,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1680975575064829,13.98805257,20,11.14456744,8.875205489,5,5,15.86364706,20,13.16796517,5,14.02923551,11.68392685,5,12.56360721,5,5,20,17.81013554,12.16876606,20,17.24945534,5,5,5,5,10.11439076,18.53736925,5,18.53523604,5,5,5,12.95809766,18.11592958,12.91882292,5,5,17.36898549,5,12.01583801,20,20,5,5.739730997,5,5,20,5,20,5.423861422,20,5
APP1690477040945539,15.64503924,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,20,20,5,5,20,20,5,5,5,5,5,14.24464052,10.11439076,18.53736925,5,15.70636525,13.18769443,5,5,18.46701027,18.11592958,18.62988966,12.98900889,5,17.36898549,5,18.57076852,20,5,5,7.200775004,20,5,20,5,14.46261847,5.423861422,5,5
APP1694460441893033,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682312597713832,13.98805257,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,12.56360721,5,5,5,5,12.16876606,5,5,5,5,6.637382544,20,10.11439076,18.53736925,5,15.77830219,5,5,20,12.95809766,18.11592958,12.91882292,5,15.8713736,17.36898549,19.3821797,5,20,20,9.876732541,5,5,5,20,20,20,5.423861422,20,17.93481052
APP1674007754138913,13.98805257,20,11.14456744,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,20,5,5,5,17.81013554,20,5,5,5,5,7.833917878,14.24464052,5,18.53736925,5,20,5,5,5,6.068468637,18.11592958,6.049953781,5,5,17.36898549,5,5,20,20,9.876732541,5,5,5,20,5,19.52906061,5.423861422,20,17.93481052
APP1661680224128103,13.98805257,20,11.14456744,5,5,5,5,20,5,5,14.02923551,11.68392685,5,5,20,5,17.98962557,17.3372325,5,5,5,5,5,5,20,5,18.53736925,5,5,5,5,5,6.068468637,20,6.049953781,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5.423861422,5,5
APP1690572681582438,13.98805257,20,11.14456744,5,17.42630819,5,15.86364706,19.51701368,10.93216525,5,5,20,20,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690926412444479,13.98805257,20,11.14456744,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,15.81486159,20,5,5,5,5,20,5,5,5,5,5,14.24464052,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,5,18.11592958,5,5,11.50693909,17.36898549,5,5,5,5,5,5,5,5,20,5,5,20,5,5
APP1695647786155219,13.98805257,20,11.14456744,5,5,5,15.86364706,19.51701368,10.0849385,5,14.02923551,11.68392685,5,5,5,5,17.98962557,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695277019399915,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,18.57076852,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1683823526699124,15.64503924,20,11.14456744,8.875205489,5,5,15.86364706,20,18.5471797,5,14.02923551,11.68392685,19.19065418,11.1477103,5,5,5,20,10.3330662,5,5,5,5,5,14.24464052,20,18.53736925,5,20,10.23326703,5,20,12.95809766,18.11592958,12.91882292,14.07745166,15.8713736,20,19.3821797,5,20,5,5,5,5,5,20,20,5,20,20,5
APP1688664121691259,7.437299845,20,11.14456744,5,5,5,5,20,5,5,14.02923551,11.68392685,5,5,5,5,17.98962557,5,5,5,5,5,17.71355162,5,5,5,18.53736925,5,5,13.18769443,5,5,6.068468637,19.68110896,6.049953781,12.98900889,5,5,5,18.57076852,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1680612450794487,13.98805257,20,11.14456744,10.27747996,5,5,15.86364706,5,10.93216525,5,14.02923551,11.68392685,15.81486159,12.56360721,5,5,19.29948526,20,12.16876606,5,17.24945534,20,20,5,5,10.11439076,18.53736925,5,15.77830219,5,5,20,5,18.11592958,5,5,15.8713736,17.36898549,20,5,20,20,5,5,5,5,20,20,20,5.423861422,20,17.93481052
APP1681607450802474,13.98805257,20,11.14456744,5,20,5,15.86364706,5,17.28213613,5,14.02923551,11.68392685,15.81486159,5,5,5,17.98962557,5,5,18.63003355,17.24945534,18.34296548,5,5,20,10.11439076,20,5,20,13.18769443,5,20,12.95809766,20,12.91882292,5,15.8713736,17.36898549,19.3821797,5,20,5,9.876732541,5,5,5,20,20,20,5.423861422,20,20
APP1693035845483722,13.98805257,20,11.14456744,11.51890367,5,5,15.86364706,20,10.93216525,20,5,11.33866038,20,11.1477103,5,5,5,20,10.3330662,5,5,5,5,5,5,5,20,20,20,13.18769443,5,5,5,18.11592958,5,14.07745166,19.30591987,20,20,18.57076852,20,5,5,5,5,5,20,20,14.46261847,5.423861422,20,5
APP1687305217393579,15.34263777,20,11.14456744,8.875205489,5,5,15.86364706,19.86644689,13.16796517,5,14.02923551,11.68392685,15.81486159,20,20,5,20,17.3372325,20,5,5,5,5,5,5,20,18.53736925,5,20,13.18769443,5,5,5,20,5,12.98900889,15.8713736,17.36898549,19.3821797,18.57076852,20,5,5,5,5,5,5,5,5,5.423861422,20,5
APP1686222735741128,13.98805257,5,18.24261188,13.95006173,18.06472886,5,5,20,18.5471797,5,20,11.33866038,19.19065418,12.56360721,5,5,20,5,12.16876606,20,5,5,5,5,5,20,18.53736925,20,18.53523604,5,5,5,5,19.68110896,5,5,20,17.36898549,20,5,20,5,5,5,5,20,20,20,5,5.423861422,20,5
APP1695562879022524,13.98805257,20,5,5,20,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691837199965069,13.98805257,20,5,5,20,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693826337766221,13.98805257,20,11.14456744,13.95006173,5,5,20,19.86644689,10.0849385,5,14.02923551,11.68392685,5,20,5,5,20,17.81013554,20,5,5,5,5,5,14.24464052,20,18.53736925,5,18.53523604,13.18769443,5,5,5,19.68110896,5,5,11.50693909,20,19.3821797,5,20,5,5,5,5,5,20,5,20,5.423861422,5,5
APP1687422211930842,13.98805257,20,5,5,20,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,5,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692557582229764,13.98805257,20,5,5,18.06472886,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,20,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,11.50693909,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686894178138430,13.98805257,20,5,5,20,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,12.56360721,20,5,5,5,12.16876606,16.8864047,5,5,5,16.48176529,5,10.11439076,18.53736925,5,15.77830219,10.23326703,5,20,5,18.11592958,5,5,15.8713736,17.36898549,20,5,5,5,5,5,5,5,20,20,20,5.423861422,20,5
APP1691764344390310,13.98805257,20,11.14456744,5,5,5,15.86364706,20,10.93216525,5,14.02923551,11.68392685,5,20,5,5,17.98962557,5,20,14.13352437,5,5,5,5,5,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,5,18.11592958,5,14.07745166,5,17.36898549,5,5,20,5,5,5,5,5,20,5,20,5.423861422,20,5
APP1693825606356741,13.98805257,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13.96519605,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694460117092856,13.98805257,20,5,5,5,5,15.86364706,19.51701368,18.5471797,5,5,11.33866038,20,5,20,5,5,17.81013554,5,16.8864047,17.24945534,5,5,17.86157543,5,5,18.53736925,20,5,10.23326703,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,20,20,5,5,5,5,5,5,5.423861422,5,20
APP1682946385536723,13.98805257,5,16.13141881,13.95006173,18.06472886,5,15.86364706,20,17.28213613,5,20,11.33866038,20,5,5,5,17.98962557,5,5,16.8864047,18.86246405,5,5,5,5,5,20,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,20,20,5,5,20,5,5,5,5.423861422,5,20
APP1682683156762235,13.98805257,5,16.13141881,13.95006173,16.00320023,5,5,19.51701368,18.5471797,5,20,11.68392685,19.19065418,12.56360721,5,5,17.98962557,5,12.16876606,20,5,5,5,5,5,20,18.53736925,5,15.77830219,5,5,20,12.95809766,19.68110896,12.91882292,5,20,17.36898549,20,5,20,5,5,5,5,20,20,5,20,20,20,5
APP1692130983943350,13.98805257,20,11.14456744,5,5,5,15.86364706,19.86644689,10.93216525,5,14.02923551,11.68392685,15.81486159,20,5,5,17.98962557,5,20,5,5,5,5,5,14.24464052,10.11439076,18.53736925,5,15.77830219,13.18769443,5,5,12.95809766,18.11592958,12.91882292,14.07745166,15.8713736,17.36898549,20,5,20,5,5,5,20,5,20,5,20,5.423861422,20,5
APP1685768988608279,13.98805257,5,20,15.89752543,17.42630819,5,5,20,20,5,20,11.68392685,15.81486159,12.56360721,20,5,17.98962557,5,12.16876606,17.0499561,5,5,18.80543055,5,20,5,18.53736925,5,15.77830219,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,17.36898549,5,5,20,5,5,5,20,20,20,5,14.46261847,5.423861422,5,5
APP1679480221515189,15.64503924,20,11.14456744,5,18.06472886,5,15.86364706,20,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,17.81013554,5,20,17.24945534,5,5,5,14.24464052,10.11439076,18.53736925,20,15.70636525,5,5,20,5,19.68110896,5,5,11.50693909,17.36898549,19.3821797,5,20,20,5,5.739730997,5,5,20,20,20,20,20,5
APP1686212183214754,13.98805257,20,18.24261188,10.27747996,5,5,15.86364706,20,13.16796517,5,14.02923551,11.68392685,5,12.56360721,20,5,5,20,12.16876606,5,5,5,18.80543055,16.48176529,14.24464052,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,5,19.68110896,5,12.98900889,5,14.14564187,5,18.57076852,20,5,5,7.200775004,5,5,20,5,20,20,20,5
APP1691825526792927,13.98805257,20,5,5,5,17.3451397,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,20,5,5,5,5,5,5,14.24464052,5,13.96519605,5,5,13.18769443,5,5,6.068468637,5,6.049953781,12.98900889,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685870705964327,16.6266379,20,11.14456744,13.95006173,5,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,12.56360721,20,5,5,17.3372325,12.16876606,5,5,5,5,5,5,10.11439076,18.53736925,5,18.53523604,5,5,5,12.95809766,18.11592958,12.91882292,12.98900889,11.50693909,17.36898549,5,18.57076852,20,5,5,5.739730997,5,5,20,20,5,5.423861422,20,5
APP1694485783972770,13.98805257,20,11.14456744,5,5,5,15.86364706,20,10.93216525,5,14.02923551,11.33866038,15.81486159,12.56360721,5,5,17.98962557,5,12.16876606,17.0499561,5,5,5,17.86157543,5,20,20,5,15.77830219,13.18769443,5,20,5,20,5,12.98900889,5,20,20,5,20,20,5,20,5,5,20,5,5,5,20,5
APP1685497063987722,15.34263777,20,13.91766555,17.96778858,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,19.19065418,20,20,5,5,5,20,5,5,5,5,17.86157543,20,20,18.53736925,5,15.77830219,10.23326703,5,20,5,20,5,14.07745166,20,17.36898549,20,5,20,5,5,5,5,5,20,5,14.46261847,20,20,5
APP1684963892066002,13.98805257,20,11.14456744,10.27747996,5,5,15.86364706,20,13.16796517,5,14.02923551,11.68392685,15.81486159,20,5,5,20,5,20,5,5,5,5,5,20,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,12.95809766,18.11592958,12.91882292,5,15.8713736,17.36898549,20,5,20,5,5,5,20,5,20,5,20,20,20,5
APP1695496829430085,16.6266379,20,11.14456744,10.27747996,5,5,15.86364706,20,17.28213613,5,14.02923551,11.33866038,20,12.56360721,20,5,20,17.3372325,12.16876606,16.8864047,5,5,5,16.48176529,5,10.11439076,18.53736925,5,20,13.18769443,5,5,5,19.68110896,5,12.98900889,19.30591987,14.14564187,20,5,5,5,5,5.739730997,5,5,20,20,20,5.423861422,20,5
APP1686045603816988,13.98805257,20,5,5,5,5,20,20,13.16796517,5,5,11.68392685,15.81486159,12.56360721,5,5,5,5,12.16876606,5,5,5,5,16.48176529,14.24464052,10.11439076,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,15.8713736,17.36898549,19.3821797,5,20,5,5,5,20,5,20,5,20,20,20,5
APP1694574804463130,13.98805257,20,13.91766555,5,5,5,15.86364706,20,18.5471797,5,5,11.68392685,15.81486159,5,20,5,5,5,5,17.0499561,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
